source_stream_title,post_type,item_id,item_title,item_description,item_seo_title,item_seo_description,item_thumbnail_url,item_tags,item_hidden,item_published_at,author_first_name,author_last_name,item_url
Historias de Clientes ,customer_lp,390750642,Mega Sistemas,"Com a Central de Ajuda, o cliente da Mega Sistemas soluciona suas dúvidas de maneira ágil e pode acompanhar o ciclo de vida do seu ticket, sabendo, por exemplo, o status e quem está trabalhando nele.",Mega Sistemas,"Com a Central de Ajuda, o cliente da Mega Sistemas soluciona suas dúvidas de maneira ágil e pode acompanhar o ciclo de vida do seu ticket, sabendo, por exemplo, o status e quem está trabalhando nele.",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMzAwNmU3M2M0NTMuanBnJnZlcnNpb249MDAwMCZzaWc9ZTBmZjY1Yzc2MzFiMDk1ODAwM2MwN2NjMjQ2MzI3ODQ%253D,"Mega Sistemas,atendimento ao cliente,customer success,zendesk support,Customer Case,histórias de clientes",FALSE,2017-12-12 11:44:04,,,https://recursos.zendesk.com.br/história-de-clientes/mega-sistemas
Historias de Clientes ,customer_lp,437441879,Méliuz,Méliuz automatiza processos de atendimento ao consumidor com a Zendesk,Méliuz,Méliuz automatiza processos de atendimento ao consumidor com a Zendesk,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViMGQ4Y2I5OTkxYTQucG5nJnZlcnNpb249MDAwMCZzaWc9Zjk5NmVmMjJjNzEyN2NjMWI3OGNiMWViZWNjM2FmZTk%253D,"Méliuz,customer success,história de sucesso,histórias de clientes,Zendesk,Customer support,software de atendimento,Atenção ao cliente,customer support software",FALSE,2018-05-29 13:28:33,,,https://recursos.zendesk.com.br/história-de-clientes/méliuz
Historias de Clientes ,customer_lp,390198714,Minor Hotels,Minor Hotels conta como a Zendesk ajudou a melhorar o atendimento ao cliente e aumentar as conversões no site da empresa.,Minor Hotels melhora o tempo de resolução em 55% com a Zendesk,Minor Hotels conta como a Zendesk ajudou a melhorar o atendimento ao cliente e aumentar as conversões no site da empresa.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMmQ2ODIzZTJiY2EuanBnJnZlcnNpb249MDAwMCZzaWc9NDdjNjk0MzU4OWVhZjFlNzVhYzA1OTIyM2EzZDk2ZjI%253D,"histórias de clientes,história de sucesso,hotéis,leads",FALSE,2017-12-10 12:02:03,,,https://recursos.zendesk.com.br/história-de-clientes/minor-hotels
Historias de Clientes ,customer_lp,389293969,NatureBox,Comer bem é uma arte e o serviço de assinatura da NatureBox viu uma oportunidade de facilitar esse processo para os clientes.,NatureBox,Comer bem é uma arte e o serviço de assinatura da NatureBox viu uma oportunidade de facilitar esse processo para os clientes.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMjkzMjQwMzQ0OWMuanBnJnZlcnNpb249MDAwMCZzaWc9NDQwNDExYTUzM2QwMmNlZDRiOGY3MWE2YTJmOGQ0ZDA%253D,"NatureBox,Customer Case,histórias de clientes",FALSE,2017-12-07 7:20:45,,,https://recursos.zendesk.com.br/história-de-clientes/naturebox
Historias de Clientes ,customer_lp,476490572,Resultados Digitais e Audaces ,Descubra como essas Startups usaram Zendesk para melhorar o relacionamento com seus clientes.,Resultados Digitais  e Audaces melhoram o relacionamento com os clientes com a ajuda da Zendesk,"Resultados Digitais e Audaces alcançaram mais de 90% de CSAT com a ajuda das soluções Zendesk Support, Chat e Guide",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViZTAzZmI3ODg5MTguanBnJnZlcnNpb249MDAwMCZzaWc9YWNiYzI0NTE2YzYwYzVhMWZiNjk0OTMwOWE3YTE0Mzc%253D,"atendimento ao cliente,experiência do cliente,serviço de atendimento ao cliente,empresa,resultados digitais,audaces",FALSE,2018-11-05 8:04:24,Daniella,De Caprio,https://recursos.zendesk.com.br/história-de-clientes/resultados-digitais-audaces-melhoram-relacionamento-clientes-ajuda-zendesk
Historias de Clientes ,customer_lp,480109700,Riot Games,Riot Games: redução do tempo de espera dos jogadores e aumento da satisfação,Riot Games,Riot Games: redução do tempo de espera dos jogadores e aumento da satisfação,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViZjQxN2JiMmM4MjkuanBnJnZlcnNpb249MDAwMCZzaWc9NzBkOTM5MjkyYWE2NzllMTNjYTIzZDkyOTk1YWJkZmM%253D,"Chat,Guide,internet,dispositivos moveis,midia,entretenimiento,Support",FALSE,2018-11-20 9:19:03,Daniella,De Caprio,https://recursos.zendesk.com.br/história-de-clientes/riot-games
Historias de Clientes ,customer_lp,390757842,SelfIt Academias,A SelfIt encontrou nas soluções da Zendesk a gestão que se adaptou perfeitamente às suas necessidades: crescer sem perder a proximidade com os clientes.,Selfit Academias,A SelfIt encontrou nas soluções da Zendesk a gestão que se adaptou perfeitamente às suas necessidades: crescer sem perder a proximidade com os clientes.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMzAxNDk4NzE5MzAucG5nJnZlcnNpb249MDAwMCZzaWc9YzI1MDI1YjI0NmNiNzk4YWNjZTlmNjIxOTJhNTcyNTQ%253D,"selfit,Zendesk,zendesk support,atendimento ao cliente,Customer Case,histórias de clientes,Customer Story",FALSE,2017-12-12 12:41:59,,,https://recursos.zendesk.com.br/história-de-clientes/selfit
Historias de Clientes ,customer_lp,390780315,ShopB,"Após a instalação do Zendesk, a Shop B conseguiu reduzir seu time de atendimento de cinco pessoas para apenas duas, que controlam toda a administração dos tickets.",ShopB,"Após a instalação do Zendesk, a Shop B conseguiu reduzir seu time de atendimento de cinco pessoas para apenas duas, que controlam toda a administração dos tickets.",https://zen-marketing-pt.s3.amazonaws.com/pt/Customer%20Stories/Customer%20Stories/Shopb_CustomerStory.png,"ShopB,Customer Case,histórias de clientes,atendimento ao cliente,Zendesk",FALSE,2017-12-12 13:21:15,,,https://recursos.zendesk.com.br/história-de-clientes/shopb
Historias de Clientes ,customer_lp,391644423,Shopify (legendado),Caso do cliente Shopify com o Zendesk.,Shopify (legendado),Caso do cliente Shopify com o Zendesk.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMzNlZDY5NjVlOWYucG5nJnZlcnNpb249MDAwMCZzaWc9MDM2YjBlZGQ1OTgyZDQ3MDZiODUyOTAyYTM1NmRjYWY%253D,"Shopify,Zendesk,histórias de clientes,atendimento ao cliente,zendesk support",FALSE,2017-12-15 10:43:35,,,https://recursos.zendesk.com.br/história-de-clientes/shopify
Historias de Clientes ,customer_lp,389289769,Spartan Race,"A Spartan Race começou nas colinas verdejantes de Vermont como uma corrida única. Atualmente, a empresa é uma marca mundialmente famosa que vende estilo de vida.",Spartan Race,"A Spartan Race começou nas colinas verdejantes de Vermont como uma corrida única. Atualmente, a empresa é uma marca mundialmente famosa que vende estilo de vida.",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMjkyYjk4YzEwYTUuanBnJnZlcnNpb249MDAwMCZzaWc9OGJlOWFlY2E2MWUyOGY0MDUxZmYyNDIwN2FlZDBlMzc%253D,"Spartan Race,Customer Case,histórias de clientes",FALSE,2017-12-07 6:57:29,,,https://recursos.zendesk.com.br/história-de-clientes/spartan-race
Historias de Clientes ,customer_lp,383249365,Staples,Caso de sucesso da Staples utilizando as soluções de relacionamento com o cliente da Zendesk,História de clientes - Staples,Caso de sucesso da Staples utilizando as soluções de relacionamento com o cliente da Zendesk,https://zen-marketing-pt.s3.amazonaws.com/pt/videos/Staples-Cover.jpg,,FALSE,2017-11-14 19:17:28,Pedro,Muller,https://recursos.zendesk.com.br/história-de-clientes/staples
Historias de Clientes ,customer_lp,473020052,Telecine,"Com soluções da Zendesk, o Telecine conseguiu aumentar a satisfação dos clientes em 82% e resolver 53% das consultas no primeiro contato",Telecine,"Com soluções da Zendesk, o Telecine conseguiu aumentar a satisfação dos clientes em 82% e resolver 53% das consultas no primeiro contato",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViY2UwYzhkNTMxMjAucG5nJnZlcnNpb249MDAwMCZzaWc9M2E2MWFhZDU3YjA1YzdhNDM5OWUxMzIxYzY5NDAxOTk%253D,"atendimento ao cliente,clientes,telecine,Zendesk Chat,zendesk guide",FALSE,2018-10-22 13:42:52,Daniella,De Caprio,https://recursos.zendesk.com.br/história-de-clientes/telecine
Historias de Clientes ,customer_lp,385124740,Uber,A Uber escolheu o Zendesk Support para expandir seu atendimento ao cliente globalmente.,Caso de sucesso Uber & Zendesk,A Uber escolheu o Zendesk Support para expandir seu atendimento ao cliente globalmente.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMTM3MzRhYWQ5YzcuanBnJnZlcnNpb249MDAwMCZzaWc9YzQyZDlhZjkzNjA3ODZjY2IxN2YyNjY1YTBmMmVlMWQ%253D,"Uber,Zendesk,atendimento ao cliente,Customer experience,global",FALSE,2017-11-21 15:11:14,Pedro,Muller,https://recursos.zendesk.com.br/história-de-clientes/uber
Recursos,resource,393306088,A evolução no modelo de atendimento ao cliente,"Neste infográfico, entenda como o relacionamento com o cliente mudou ao longo das eras e ainda perceba o papel da tecnologia nesta história.",A evolução no modelo de atendimento ao cliente,"Neste infográfico, entenda como o relacionamento com o cliente mudou ao longo das eras e ainda perceba o papel da tecnologia nesta história.",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhM2JlNmMyNjEwYmMucG5nJnZlcnNpb249MDAwMCZzaWc9MzVjMDM0NTA4MjFkYWRmNTc4ZjE4NWI4NjVjOWIwOTA%253D,"atendimento ao cliente,Zendesk,Customer experience,Customer support,experiência do cliente",FALSE,2017-12-21 11:55:17,,,https://recursos.zendesk.com.br/recursos/a-evolucao-do-atendimento-ao-cliente
Recursos,resource,420518736,A solução omnichannel da Zendesk,A Zendesk pode ajudar você a fornecer suporte omnichannel fácil e eficiente em termos de custos.,A solução omnichannel da Zendesk,A Zendesk pode ajudar você a fornecer suporte omnichannel fácil e eficiente em termos de custos.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYmQyYTYwOWYwNDIucG5nJnZlcnNpb249MDAwMCZzaWc9N2E3MGYwNmE2MmY5ODBiOTgyOTVkY2ZkMGI0NzhlZjE%253D,"omnichannel,Zendesk,zendesk support,Zendesk Chat,Customer experience",FALSE,2018-03-29 14:39:16,,,https://recursos.zendesk.com.br/recursos/omnichannel-zendesk
Recursos,resource,417624363,Atendimento ao cliente e o impacto em novas vendas,E-book da Zendesk e Exact Sales sobre como vender mais através do atendimento ao cliente.,Atendimento ao cliente e o impacto em novas vendas,E-book da Zendesk e Exact Sales sobre como vender mais através do atendimento ao cliente.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYWZlYjY5NThhZmEucG5nJnZlcnNpb249MDAwMCZzaWc9YTgwZDhkYmEwNGMxNWNmYjNmYmExNTIyY2NmNmRhOWY%253D,"atendimento ao cliente,Zendesk,exact sales,vendas,zendesk support,Customer experience,relacionamento,relacionamento com cliente",FALSE,2018-03-19 12:56:00,,,https://recursos.zendesk.com.br/recursos/atendimento-ao-cliente-novas-vendas
Recursos,resource,474831725,Atendimento omnichannel descomplicado,"É fundamental adotar uma abordagem de atendimento omnichannel, que integre todos os canais de atendimento para melhorar a comunicação com o cliente.",Atendimento omnichannel descomplicado,"É fundamental adotar uma abordagem de atendimento omnichannel, que integre todos os canais de atendimento para melhorar a comunicação com o cliente.",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViZDc3MmQ5NTI4ZWMucG5nJnZlcnNpb249MDAwMCZzaWc9N2I3MzM1YTczN2UzMTQ0NjhiYTQ4ZjFlNDA3YzAwMGE%253D,"atendimento ao cliente,experiência do cliente,Zendesk,omnichannel",FALSE,2018-10-29 16:52:08,,,https://recursos.zendesk.com.br/recursos/atendimento-omnichannel-descomplicado
Recursos,resource,474800588,Atendimento omnichannel: seu cliente e sua empresa precisam dele,Veja nesse e-book como e por que a solução da Zendesk faz do atendimento ao cliente uma experiência completa.,Atendimento omnichannel: seu cliente e sua empresa precisam dele,Veja nesse e-book como e por que a solução da Zendesk faz do atendimento ao cliente uma experiência completa.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViZDc1MWI2MmVmYmIucG5nJnZlcnNpb249MDAwMCZzaWc9NGNiOTllODYxYjUwMmVjNTYwZWQ0N2E5ZGRlMzY0M2Y%253D,"omnichannel,atendimento ao cliente,experiência do cliente,Zendesk",FALSE,2018-10-29 14:29:01,,,https://recursos.zendesk.com.br/recursos/atendimento-omnichannel-experiencia
Recursos,resource,476792963,Atendimento omnichannel: seu cliente e sua empresa precisam dele,Veja nesse e-book como e por que a solução da Zendesk faz do atendimento ao cliente uma experiência completa.,Atendimento omnichannel: seu cliente e sua empresa precisam dele,Veja nesse e-book como e por que a solução da Zendesk faz do atendimento ao cliente uma experiência completa.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViZTFiYWVlYTg1NzEucG5nJnZlcnNpb249MDAwMCZzaWc9ZGQ1YWIxM2ZhYmE3NDhhMTM5ZjM2NGJhMzY5ZDE0YjM%253D,"omnichannel,atendimento ao cliente,experiência do cliente,Zendesk,Zendesk Suite",TRUE,2018-11-06 11:04:53,,,https://recursos.zendesk.com.br/recursos/atendimento-omnichannel-cliente-nm
Recursos,resource,383243551,"Clientes satisfeitos, resultados atingidos","Atualmente, as soluções de atendimento ao cliente tradicionais não conseguem acompanhar o ritmo. Para exceder as expectativas do cliente, as empresas precisam de soluções de sistema ágeis.","Clientes satisfeitos, resultados atingidos","Atualmente, as soluções de atendimento ao cliente tradicionais não conseguem acompanhar o ritmo. Para exceder as expectativas do cliente, as empresas precisam de soluções de sistema ágeis.",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhM2JlZmQ1ZGNlMGIucG5nJnZlcnNpb249MDAwMCZzaWc9ZDU4NmMwMmM2ZDY3ODE0YjkyMDRjMWUzZDRlZjExYzQ%253D,"atendimento ao cliente,resultados,clientes,customer care,Customer support,solução de atendimento,ROI,Return on Investment",FALSE,2017-12-21 18:46:00,,,https://recursos.zendesk.com.br/recursos/roi-atendimento
Recursos,resource,430521225,Como criar uma Central de Ajuda excelente utilizando dados,Os clientes concordam que as interações de autoatendimento podem aclamar ou destruir uma experiência de suporte.,Como criar uma central de ajuda excelente utilizando dados,Os clientes concordam que as interações de autoatendimento podem aclamar ou destruir uma experiência de suporte.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhZWI0ZWRjYjMwMDcucG5nJnZlcnNpb249MDAwMCZzaWc9YWRlNDE1MzA2ODBkZTNjOWRlZjhiZmU3Y2FjYjc2NmY%253D,"Zendesk,central de ajuda,experiência de suporte",FALSE,2018-05-03 14:02:55,,,https://recursos.zendesk.com.br/recursos/como-criar-uma-central-de-ajuda-excelente-utilizando-dados
Recursos,resource,384026074,Como implementar o customer service em eventos,Vídeo da Zendesk com a MobLee sobre como implementar o customer service em eventos.,Como implementar o customer service em eventos - Zendesk e MobLee,Vídeo da Zendesk com a MobLee sobre como implementar o customer service em eventos.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMmQ2MjM1Mjk4Y2YucG5nJnZlcnNpb249MDAwMCZzaWc9NTNiNTYxZjZhNzFkN2RjNzZhNjkyMjY2ZWRmMmQ0YTk%253D,,FALSE,2017-11-17 11:57:28,,,https://recursos.zendesk.com.br/recursos/como-implementar-o-customer-service-em-eventos
Recursos,resource,419573382,Como o atendimento ao cliente pode impulsionar as vendas,"Quer saber como desenvolver e dedicar a atenção necessária para impulsionar as vendas? Leia este infográfico, feito em parceria com a Exact Sales.",Como o atendimento ao cliente pode impulsionar as vendas,"Quer saber como desenvolver e dedicar a atenção necessária para impulsionar as vendas? Leia este infográfico, feito em parceria com a Exact Sales.",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYjhmMTUwYjdlZmQucG5nJnZlcnNpb249MDAwMCZzaWc9NTNhNzdmN2RhNmQxNmYzOGUxNGFkYmFmZWU1ZDQzY2Q%253D,"atendimento ao cliente,vendas,exact sales,cliente,Zendesk",FALSE,2018-03-26 9:11:23,,,https://recursos.zendesk.com.br/recursos/como-o-atendimento-ao-cliente-pode-impulsionar-as-vendas
Recursos,resource,383244817,Como o chat em tempo real ajuda as empresas e os clientes,"Nesse ebook, analisaremos o valor do chat em tempo real do ponto de vista do cliente e das empresas.",Como o chat em tempo real ajuda as empresas e os clientes,"Nesse ebook, analisaremos o valor do chat em tempo real do ponto de vista do cliente e das empresas.",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhM2QwMzFhODY1ZmEucG5nJnZlcnNpb249MDAwMCZzaWc9ZTk3MmNjMTBhN2QyYjYzODA3OTkxNDA5YzczMDJjOTk%253D,,FALSE,2017-11-14 18:54:17,,,https://recursos.zendesk.com.br/recursos/como-o-chat-em-tempo-real-ajuda-as-empresas-e-os-clientes
Recursos,resource,441271994,Como providenciar um bom atendimento através das redes sociais,Entenda como garantir um atendimento ao cliente de qualidade nas redes sociais neste e-book da Zendesk e Sprout Social.,Como providenciar um bom atendimento através das redes sociais,Entenda como garantir um atendimento ao cliente de qualidade nas redes sociais neste e-book da Zendesk e Sprout Social.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViMjNkNzA4MTEyM2EucG5nJnZlcnNpb249MDAwMCZzaWc9MzE3ZjFlNjU4YzhiMzQwMDBjNjZhNjkyNjI1ZWI5YmU%253D,"redes sociais,sprout social,Zendesk,atendimento ao cliente,Customer experience",FALSE,2018-06-15 11:12:09,,,https://recursos.zendesk.com.br/recursos/bom-atendimento-redes-sociais
Recursos,resource,442135718,Como responder comentários nas redes sociais,"Neste infográfico da Zendesk e da Sprout Social, você vai entender a importância dos comentários sobre as empresas nas redes sociais.",Como responder comentários nas redes sociais,"Neste infográfico da Zendesk e da Sprout Social, você vai entender a importância dos comentários sobre as empresas nas redes sociais.",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViMjkyODYxYWE5NzcuanBnJnZlcnNpb249MDAwMCZzaWc9Mzg0NDA3YzVmODNjNDJiOGRjZWU2NWU2YWVhN2UwMjc%253D,"Zendesk,sprout social,atendimento ao cliente,redes sociais,mídias sociais,comentários",FALSE,2018-06-19 12:00:37,,,https://recursos.zendesk.com.br/recursos/responder-comentarios-redes-sociais
Recursos,resource,398544029,Conheça o Zendesk Chat,O Zendesk Chat é uma solução simples e eficaz que permite conversar direto com as pessoas que acessam um site e administrar várias conversas por meio de um console online.,Conheça o Zendesk Chat,O Zendesk Chat é uma solução simples e eficaz que permite conversar direto com as pessoas que acessam um site e administrar várias conversas por meio de um console online.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhNTYwNmM3NmQzM2YucG5nJnZlcnNpb249MDAwMCZzaWc9MDYxZWI2ZGQyNmVkZjBmNmMzOGU1ZDdiMTM4OWIwNTM%253D,"Zendesk Chat,Zendesk,Chat,chat em tempo real,atendimento ao cliente,Customer experience,software",FALSE,2018-01-10 7:28:56,,,https://recursos.zendesk.com.br/recursos/zendesk-chat
Recursos,resource,454432175,Conheça o Zendesk Guide,O Zendesk Guide é a ferramenta projetada especialmente para ajudar as empresas a conhecer melhor seus clientes e levar a experiência do cliente ao próximo nível.,Conheça o Zendesk Guide,O Zendesk Guide é a ferramenta projetada especialmente para ajudar as empresas a conhecer melhor seus clientes e levar a experiência do cliente ao próximo nível.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViNmM3ZWMyYTUzMGMucG5nJnZlcnNpb249MDAwMCZzaWc9YmYwNmJmMzE1MWM0OTlkNjA0YzFmOTEzNDczZGIwNzc%253D,"Zendesk,zendesk guide,Guide Enterprise,answer bot",FALSE,2018-08-09 13:50:52,,,https://recursos.zendesk.com.br/recursos/conheca-zendesk-guide
Recursos,resource,410686353,Conheça o Zendesk Support,O Zendesk Support é uma solução omnicanal que permite combinar todas as interações das equipes com os clientes e resolver os tickets de suporte.,Conheça o Zendesk Support,O Zendesk Support é uma solução omnicanal que permite combinar todas as interações das equipes com os clientes e resolver os tickets de suporte.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhOGYwMWY2YWUwNzEucG5nJnZlcnNpb249MDAwMCZzaWc9OGUxZWZiMDkwZWRiOTQ0ZWQ4YzFlMDhjM2I4MDQ2YzY%253D,"Zendesk,zendesk support,atendimento ao cliente,Customer experience,help desk,email,tickets",FALSE,2018-02-22 12:48:45,,,https://recursos.zendesk.com.br/recursos/zendesk-support
Recursos,resource,463951694,Conheça o Zendesk Talk,"Zendesk Talk é uma central telefônica integrada à plataforma omnichannel da Zendesk, que oferece atendimento personalizado com maior agilidade na resolução.",Conheça o Zendesk Talk,"Zendesk Talk é uma central telefônica integrada à plataforma omnichannel da Zendesk, que oferece atendimento personalizado com maior agilidade na resolução.",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViOWZiOWZhNzU1MDAucG5nJnZlcnNpb249MDAwMCZzaWc9YzExNzRjMmNmMTgwN2E4MWRiNzkzNGY4ZmRhMDllMDE%253D,"Talk,Zendesk Talk,central de telefonia,central telefônica,telefone,telefonia,omnichannel,atendimento ao cliente,Zendesk",FALSE,2018-09-17 10:32:03,,,https://recursos.zendesk.com.br/recursos/zendesk-talk
Recursos,resource,393317827,Expanda o suporte para além do atendimento ao cliente,Aprenda por que os clientes da Zendesk adicionaram outras equipes à sua instância do Zendesk Support e os benefícios que seus clientes e equipes de suporte ganharam como isso.,Expanda o suporte para além do atendimento ao cliente,Aprenda por que os clientes da Zendesk adicionaram outras equipes à sua instância do Zendesk Support e os benefícios que seus clientes e equipes de suporte ganharam como isso.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhM2JmOTJiNTJiODkucG5nJnZlcnNpb249MDAwMCZzaWc9ZTY1NTEwYTE4NTliZDVjM2M0ZGIwNDJmYWVmOTczY2Y%253D,"zendesk support,atendimento ao cliente,Customer support,Customer experience,Customer service",FALSE,2017-12-21 13:12:02,,,https://recursos.zendesk.com.br/recursos/expanda-o-suporte
Recursos,resource,396357560,Experiências do cliente melhores com engajamento omnichannel,As empresas que implementaram uma solução omnichannel Zendesk reportam experiências melhores com o cliente.,Experiências de cliente melhores com engajamento omnichannel,As empresas que implementaram uma solução omnichannel Zendesk reportam experiências melhores com o cliente.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhNGI3NDVmODBhN2YucG5nJnZlcnNpb249MDAwMCZzaWc9ZTA1NzhmMzM5OWJjOWY2ZmEyNGU3YjIzNjZmOWNiYmI%253D,"omnichannel,Zendesk,Customer experience,customer success",FALSE,2018-01-02 7:04:02,,,https://recursos.zendesk.com.br/recursos/engajamento-omnichannel
Recursos,resource,383248126,Glossário de atendimento ao cliente,Nós escolhemos estes termos específicos por causa da sua proeminência em nossos guias de atendimento ao cliente.,Glossário de atendimento ao cliente,Nós escolhemos estes termos específicos por causa da sua proeminência em nossos guias de atendimento ao cliente.,https://d26a57ydsghvgx.cloudfront.net/content/resources/glossary.png,,FALSE,2017-11-14 19:12:02,Pedro,Muller,https://recursos.zendesk.com.br/recursos/glossário-de-atendimento-ao-cliente-2
Recursos,resource,423850437,Guia rápido para implementar o Zendesk Chat,"Guia rápido para implementar o Zendesk Chat, chat em tempo real de atendimento ao cliente.",Guia rápido para implementar o Zendesk Chat,"Guia rápido para implementar o Zendesk Chat, chat em tempo real de atendimento ao cliente.",https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhNzFlZjYwMWI4MDYuanBnJnZlcnNpb249MDAwMCZzaWc9M2QzYjBlNDZhYzRiNWQ0ZThhZDA5NTgyZWY2YmQwYTc%253D,"Zendesk,Chat,Zendesk Chat,chat em tempo real,atendimento ao cliente,Customer experience",FALSE,2018-04-10 9:37:04,,,https://recursos.zendesk.com.br/recursos/guia-implementar-chat
